day_id,city_id,temperature_celsius,wind_kph,wind_degree,pressure_mb,precip_mm,humidity,cloud,feels_like_celsius,visibility_km,uv_index,gust_kph,air_quality_us-epa-index,sunrise,sunset,condition_text
D1709,C067,21,6.8,190,1025,0,4,0,21,10,1,29.5,1,6:49 AM,6:45 PM,Clear and Sunny
D1710,C067,19,6.8,120,1023,0,9,0,19,10,1,27.4,1,6:48 AM,6:46 PM,
D1711,C067,19,4,90,1023,0,18,0,19,10,1,18.9,1,6:47 AM,6:46 PM,
D1712,C067,19,6.1,110,1022,0,26,0,19,10,1,15.9,3,6:46 AM,6:46 PM,
D1713,C067,19,6.1,120,1024,0,12,0,19,10,1,28,2,6:45 AM,6:47 PM,
D1714,C067,19,11.2,110,1024,0,11,0,19,10,1,23.4,1,6:44 AM,6:47 PM,
D1715,C067,24,6.1,20,1024,0,11,0,23.2,10,1,28,2,6:43 AM,6:47 PM,
D1716,C067,21,4,100,1022,0.02,31,0,21,10,1,31.1,1,6:42 AM,6:48 PM,
D1717,C068,28,11.2,290,1010,0.5,58,75,32,8,5,9.4,2,5:41 AM,6:28 PM,
D1718,C068,23,3.6,10,1015,0.1,83,75,25.1,6,5,1.8,4,5:42 AM,6:27 PM,
D1719,C068,22,3.6,136,1014,0.5,94,75,24.5,7,4,4,4,5:42 AM,6:27 PM,
D1720,C068,22,3.6,10,1014,0,88,50,24.5,7,6,1.8,3,5:42 AM,6:26 PM,
D1721,C068,21,6.1,230,1013,0,94,50,21,7,5,4.7,4,5:43 AM,6:25 PM,
D1722,C068,22,6.8,50,1012,0,88,75,24.6,7,5,7.9,3,5:43 AM,6:24 PM,
D1723,C068,21,3.6,106,1011,0,83,75,21,7,4,11.2,4,5:43 AM,6:23 PM,
D1724,C068,22,3.6,10,1013,0.2,94,75,24.5,8,4,6.1,5,5:44 AM,6:22 PM,
D1725,C068,21,3.6,107,1014,0,88,50,21,8,1,7.6,5,5:44 AM,6:20 PM,Partly Cloudy
D1726,C068,19,3.6,83,1015,0,94,75,19,7,1,5.4,5,5:45 AM,6:19 PM,Thunderstorms
D1727,C068,21,3.6,10,1013,0.1,100,75,21,7,1,6.8,2,5:45 AM,6:18 PM,
D1728,C068,22,6.1,200,1013,0.2,94,75,24.5,8,1,2.9,2,5:46 AM,6:17 PM,
D1729,C068,21,6.1,200,1012,0.2,94,75,21,7,1,12.2,2,5:46 AM,6:16 PM,
D1730,C068,21,3.6,10,1011,0.9,100,75,21,6,1,5.4,2,5:47 AM,6:15 PM,
D1731,C068,22,3.6,116,1010,0,94,75,24.5,6,1,4.3,4,5:47 AM,6:14 PM,
D1732,C068,20,3.6,10,1013,0,100,75,20,6,1,1.4,2,5:48 AM,6:12 PM,
D1733,C068,25,6.8,280,1014,0,83,25,28,8,1,4.3,2,5:48 AM,6:10 PM,
D1734,C068,22,6.1,70,1014,0.3,94,75,24.6,8,1,2.2,4,5:48 AM,6:10 PM,
D1735,C068,22,3.6,119,1015,0.1,88,50,24.6,2,1,4.7,4,5:49 AM,6:09 PM,Light Rain with Thunder
D1736,C068,22,3.6,10,1014,0,94,75,24.6,7,1,6.1,4,5:49 AM,6:08 PM,
D1737,C068,20,3.6,10,1013,0.06,94,50,20,7,1,4.5,4,5:50 AM,6:07 PM,
D1738,C068,21,6.1,80,1015,0,88,25,21,8,1,6,4,5:50 AM,6:06 PM,Partly Cloudy
D1739,C068,21,6.1,50,1016,0,88,75,21,7,1,4.5,2,5:51 AM,6:04 PM,
D1740,C068,22,15.1,280,1014,0,88,75,24.6,7,1,6.6,3,5:51 AM,6:03 PM,
D1741,C068,21,6.1,20,1014,0,88,75,21,7,1,4.8,2,5:52 AM,6:02 PM,
D1742,C068,21,3.6,10,1014,0.02,94,75,21,8,1,1.9,2,5:52 AM,6:01 PM,
D1743,C069,9,19.1,30,1024,0,81,0,6.6,10,1,28.8,1,6:52 AM,5:53 PM,
D1744,C069,13,33.1,10,1023,0.1,72,50,10.3,10,3,42.8,1,6:50 AM,5:54 PM,
D1745,C069,14,37.1,10,1023,0,72,75,11.4,10,4,45.4,1,6:50 AM,5:54 PM,
D1746,C069,14,37.1,350,1022,0,63,0,11.2,10,4,49.3,1,6:48 AM,5:55 PM,
D1747,C069,16,4,300,1022,0,63,0,16,10,4,12.6,1,6:47 AM,5:56 PM,
D1748,C069,14,11.2,180,1022,0,67,0,14.1,10,4,6.5,1,6:45 AM,5:57 PM,
D1749,C069,13,19.1,160,1027,0,77,75,11.3,10,4,22.3,1,6:44 AM,5:58 PM,
D1750,C069,14,6.1,230,1025,0.2,63,100,14.7,10,3,4.3,1,6:42 AM,5:59 PM,
D1751,C069,14,37.1,360,1023,0.1,88,100,11.6,10,3,45.4,1,6:40 AM,6:00 PM,Cloudy and Overcast
D1752,C069,16,22,340,1023,0,63,0,16,10,4,41,1,6:39 AM,6:01 PM,
D1753,C069,15,11.2,360,1035,0,72,0,15.7,10,4,4.7,1,6:37 AM,6:02 PM,
D1754,C069,15,11.2,360,1034,0,67,0,14.1,10,4,18.4,1,6:35 AM,6:03 PM,
D1755,C069,15,25.9,360,1028,0,72,100,13.4,10,4,27.4,1,6:34 AM,6:04 PM,Cloudy and Overcast
D1756,C069,15,41,10,1017,0,72,75,12.7,10,4,47.2,1,6:32 AM,6:05 PM,
D1757,C069,14,25.9,340,1011,0,55,0,11.6,10,4,38.9,1,6:30 AM,6:06 PM,
D1758,C069,15,19.1,10,1015,0,44,0,15.3,10,4,6.5,1,6:28 AM,6:07 PM,
D1759,C069,13,20.2,340,1004,0,77,0,10.6,10,1,42.5,1,6:25 AM,6:09 PM,
D1760,C069,14,19.1,200,1008,1.7,72,75,11.1,10,2,54.7,1,6:25 AM,6:09 PM,
D1761,C069,13,41,360,1019,0,67,100,9.7,10,4,53.3,1,6:23 AM,6:10 PM,Cloudy and Overcast
D1762,C069,16,46.1,340,1008,0,72,75,16,10,4,75.6,1,6:22 AM,6:11 PM,
D1763,C069,16,33.1,350,1009,0,51,0,16,10,4,54.5,1,6:20 AM,6:12 PM,
D1764,C069,15,33.1,340,1022,0,67,50,12.8,10,4,44.7,1,6:18 AM,6:13 PM,
D1765,C069,16,42.8,360,1025,0.01,82,75,16,10,3,54.1,1,6:17 AM,6:14 PM,
D1766,C069,14,50,10,1022,0,77,100,11.3,10,3,51.3,1,6:15 AM,6:15 PM,
D1767,C069,15,31,350,1019,0.17,82,75,12.8,10,3,49.5,1,6:13 AM,6:16 PM,
D1768,C069,12,9,170,1017,2.49,100,100,9.6,10,3,34.1,1,6:11 AM,6:17 PM,Light Precipitation
D1769,C070,25,3.6,10,1010,0,100,25,27.8,10,1,3.2,2,5:35 AM,5:57 PM,Partly Cloudy
D1770,C070,27,3.6,10,1010,0,100,50,31,10,1,6.5,1,5:35 AM,5:57 PM,
D1771,C070,34,11.2,70,1006,0,56,25,48.3,10,7,13,1,5:35 AM,5:57 PM,
D1772,C070,34,11.2,70,1007,0,60,50,43.9,10,7,31.3,1,5:35 AM,5:56 PM,
D1773,C070,31,15.1,60,1009,0.3,66,50,37.9,10,6,39.2,1,5:35 AM,5:56 PM,
D1774,C070,28.6,15.1,50,1009,0.1,70,50,32.1,9,6,33.8,1,5:35 AM,5:55 PM,Light Rain with Thunder
D1775,C070,29.5,6.8,350,1008,0,64,50,32.8,10,7,30.6,1,5:35 AM,5:54 PM,Thunderstorms
D1776,C070,30,15.1,100,1008,0.3,75,50,35.9,10,6,24.8,1,5:35 AM,5:54 PM,
D1777,C070,29,11.2,80,1009,0,75,50,32.7,10,7,31.3,1,5:35 AM,5:53 PM,
D1778,C070,33,15.1,90,1008,0.1,53,50,43,10,6,31,1,5:35 AM,5:52 PM,Partly Cloudy
D1779,C070,34,11.2,70,1008,0,47,50,43.2,10,7,33.1,1,5:35 AM,5:52 PM,
D1780,C070,33,29.9,110,1007,0,59,50,36.9,10,8,25.2,1,5:35 AM,5:51 PM,
D1781,C070,34,15.1,120,1008,0,53,50,39.7,10,8,27.7,1,5:35 AM,5:50 PM,
D1782,C070,34,15.1,120,1009,0,56,25,41.3,10,7,37.1,1,5:35 AM,5:50 PM,
D1783,C070,34,22,80,1008,0,56,50,44.1,10,7,27.7,1,5:35 AM,5:49 PM,
D1784,C070,34,19.1,110,1007,0,60,50,38.7,10,8,27,1,5:35 AM,5:48 PM,
D1785,C070,29,6.8,90,1011,0,75,25,33.2,10,7,8.3,1,5:35 AM,5:47 PM,
D1786,C070,35,15.1,100,1006,0,50,25,41.3,10,8,22.7,1,5:35 AM,5:47 PM,
D1787,C070,34,11.2,100,1008,0,53,50,40.3,10,8,23,1,5:35 AM,5:46 PM,
D1788,C070,29,11.2,100,1009,0,70,50,30,10,8,28.8,1,5:35 AM,5:46 PM,
D1789,C070,25,22,60,1011,0,89,50,26.5,9,7,36.6,1,5:35 AM,5:45 PM,
D1790,C070,27,11.2,120,1009,0,79,50,27.7,10,8,29.9,1,5:35 AM,5:44 PM,
D1791,C070,31,29.9,140,1009,0.04,63,50,33.1,10,7,27.7,1,5:35 AM,5:44 PM,Partly Cloudy
D1792,C070,34,19.1,110,1006,0,53,25,42.5,10,7,28.4,1,5:35 AM,5:43 PM,
D1793,C070,27,11.2,130,1008,0,84,25,27.6,10,8,31.8,1,5:34 AM,5:41 PM,Light Precipitation
D1794,C071,30,19.1,250,1015,0,62,0,31.8,10,8,20.2,1,6:40 AM,7:05 PM,
D1795,C071,29,19.1,250,1011,0,75,0,31.4,10,1,30.2,1,6:40 AM,7:04 PM,
D1796,C071,24,15.1,180,1012,0,83,0,25.7,10,1,30.6,1,6:40 AM,7:04 PM,
D1797,C071,28,6.1,200,1014,0,74,0,29.3,10,1,21.2,1,6:40 AM,7:04 PM,
D1798,C071,30,11.2,250,1011,0,66,0,33,10,1,33.5,1,6:40 AM,7:03 PM,
D1799,C071,24,4,160,1012,0,100,25,25.7,8,1,23,1,6:40 AM,7:02 PM,
D1800,C071,28,4,180,1015,0,79,0,30.2,8,1,16.9,4,6:40 AM,7:02 PM,
D1801,C071,26,6.1,100,1014,0.2,84,0,27.5,10,1,18.4,1,6:40 AM,7:01 PM,
D1802,C071,29,9,200,1014,0.1,66,0,31,10,1,22.3,1,6:40 AM,7:00 PM,
D1803,C071,31,11.2,200,1013,0,63,0,34.8,10,1,25.2,1,6:40 AM,6:59 PM,
D1804,C071,32,6.1,240,1013,0,59,0,35.6,9,1,29.5,2,6:40 AM,6:59 PM,Clear and Sunny
D1805,C071,31,6.8,200,1013,0,59,0,33.5,10,1,21.6,2,6:40 AM,6:58 PM,
D1806,C071,28,6.8,320,1015,0,70,0,29.3,10,1,29.5,1,6:40 AM,6:57 PM,
D1807,C071,31,11.2,280,1014,0,63,0,33.4,10,1,21.6,1,6:40 AM,6:57 PM,
D1808,C071,34,15.1,280,1009,0,47,0,38.7,10,1,29.9,1,6:40 AM,6:56 PM,
D1809,C071,33,11.2,180,1010,0,63,0,39.9,8,1,34.6,1,6:40 AM,6:55 PM,
D1810,C071,35,11.2,220,1010,0,39,50,37.1,10,9,12.6,1,6:40 AM,6:54 PM,Light Rain with Thunder
D1811,C071,31,4,220,1012,0,63,0,33.4,8,1,20.9,3,6:40 AM,6:54 PM,
D1812,C071,30,11.2,270,1012,0,62,0,31.7,10,1,20.9,1,6:40 AM,6:53 PM,
D1813,C071,25,15.1,200,1012,0,83,25,25.8,9,1,25.2,1,6:40 AM,6:52 PM,Thunderstorms
D1814,C071,28,6.1,250,1013,0,84,0,30,9,1,29.4,1,6:40 AM,6:51 PM,
D1815,C071,28,6.8,340,1013,0,89,0,29,9,1,25.7,2,6:40 AM,6:51 PM,
D1816,C071,23,37.1,140,1014,0,100,50,24.7,8,1,14.6,5,6:40 AM,6:50 PM,Light Rain with Thunder
D1817,C071,31,6.8,230,1013,0,63,0,32.6,10,1,21.3,2,6:40 AM,6:49 PM,
D1818,C071,32,6.8,220,1012,0,46,0,31.9,10,1,19,4,6:40 AM,6:49 PM,
D1819,C071,32,11.2,230,1010,0,56,25,35.2,9,1,34.7,1,6:40 AM,6:48 PM,
D1820,C072,22,10.1,240,1006,0.1,88,83,24.5,10,5,14.4,2,6:02 AM,7:13 PM,
D1821,C072,24.9,7.9,236,1009,0.1,69,84,26.5,10,5,9,1,6:03 AM,7:12 PM,
D1822,C072,20.1,3.6,117,1011,0,87,31,20.1,10,6,3.2,2,6:03 AM,7:12 PM,
D1823,C072,19.9,4.7,154,1014,0,81,15,19.9,10,5,6.1,3,6:04 AM,7:10 PM,
D1824,C072,19.7,3.6,53,1013,0,84,10,19.7,10,5,3.6,2,6:05 AM,7:09 PM,
D1825,C072,20.6,6.1,86,1013,0,73,36,20.6,10,6,9.4,3,6:06 AM,7:07 PM,
D1826,C072,21.7,8.3,79,1013,0.6,91,60,21.7,10,5,13.3,2,6:07 AM,7:06 PM,Rain Showers
D1827,C072,22.8,4,41,1014,0,87,13,25,10,6,5.8,2,6:08 AM,7:04 PM,
D1828,C072,23,4.7,54,1012,0,83,5,25.1,10,6,6.5,1,6:09 AM,7:02 PM,
D1829,C072,21.3,5.4,74,1016,0,76,0,21.4,10,6,7.9,3,6:09 AM,7:01 PM,
D1830,C072,21.7,4.7,85,1015,0,80,0,21.7,10,6,6.5,4,6:10 AM,6:59 PM,Clear and Sunny
D1831,C072,19.5,3.6,126,1012,0,89,13,19.5,10,5,5.4,4,6:11 AM,6:58 PM,
D1832,C072,21,4.7,121,1011,0,94,77,21,2,5,7.2,4,6:12 AM,6:56 PM,Mist or Fog
D1833,C072,21.6,5,139,1010,0,86,21,21.6,10,6,6.5,3,6:13 AM,6:54 PM,
D1834,C072,22,3.6,6,1012,0,81,20,24.5,10,6,2.9,3,6:14 AM,6:53 PM,
D1835,C072,19.5,4.7,46,1012,0,80,36,19.5,10,5,8.3,2,6:15 AM,6:51 PM,
D1836,C072,20.4,5,58,1015,0,82,6,20.4,10,1,10.1,1,6:17 AM,6:48 PM,
D1837,C072,19.4,7.6,55,1015,0,78,71,19.4,10,4,12.2,1,6:17 AM,6:48 PM,
D1838,C072,19.5,3.6,112,1014,0,91,100,19.5,10,4,6.1,1,6:17 AM,6:46 PM,
D1839,C072,20,5.8,83,1011,1.4,97,100,20,10,5,9,1,6:18 AM,6:45 PM,Rain Showers
D1840,C072,19.6,5,167,1012,0,95,35,19.6,2,4,8.6,4,6:19 AM,6:43 PM,
D1841,C072,19.3,8.3,142,1013,0,92,18,19.3,10,5,14.5,3,6:20 AM,6:42 PM,
D1842,C072,18.3,8.3,130,1014,0.01,82,80,18.3,10,4,14.7,1,6:21 AM,6:40 PM,Light Precipitation
D1843,C072,15.6,11.2,20,1013,0,79,8,15.6,10,5,19.3,1,6:22 AM,6:38 PM,
D1844,C072,13.3,3.6,76,1016,0,76,0,13.9,10,4,7.3,3,6:23 AM,6:37 PM,
D1845,C072,15.8,7.6,36,1020,0,86,6,15.8,10,5,14.8,3,6:24 AM,6:35 PM,
D1846,C056,30,3.6,48,1005,0,43,25,29.5,10,8,6.1,2,5:56 AM,7:14 PM,
D1847,C056,16,3.6,269,1007,0,88,25,16,10,1,11.9,2,5:57 AM,7:12 PM,
D1848,C056,19,6.1,90,1011,0,68,25,19,10,1,14.4,1,5:57 AM,7:12 PM,
D1849,C056,14,3.6,10,1018,0,82,0,13.9,10,1,14.4,1,5:58 AM,7:10 PM,
D1850,C056,16,3.6,10,1020,0,82,0,16,10,1,10.4,2,5:59 AM,7:09 PM,
D1851,C056,18,4,150,1021,0,68,0,18,10,1,17.3,1,6:00 AM,7:07 PM,
D1852,C056,19,9,320,1019,0.7,83,75,19,10,1,22,1,6:01 AM,7:05 PM,
D1853,C056,17,3.6,10,1016,1,77,75,17,10,1,13.3,1,6:02 AM,7:04 PM,
D1854,C056,22,9,10,1019,0,50,75,24.5,10,1,7.9,1,6:03 AM,7:02 PM,
D1855,C056,22,6.8,20,1019,0,57,75,24.6,10,1,4,1,6:04 AM,7:00 PM,
D1856,C056,19,3.6,180,1019,0.1,68,25,19,10,1,2.2,1,6:06 AM,6:58 PM,Partly Cloudy
D1857,C056,15,4,150,1019,0,82,0,15.8,10,1,4,1,6:07 AM,6:57 PM,
D1858,C056,16,3.6,10,1019,0,63,0,16,10,1,2.2,1,6:08 AM,6:55 PM,
D1859,C056,16,3.6,10,1019,0,68,0,16,10,1,6.8,1,6:09 AM,6:53 PM,
D1860,C056,14,3.6,140,1017,0,67,0,14.7,10,1,2.9,2,6:10 AM,6:51 PM,
D1861,C056,17,6.1,50,1018,0,63,0,17,10,1,1.4,2,6:11 AM,6:50 PM,
D1862,C056,30,6.1,290,1015,0,33,50,27.8,10,8,14.4,2,6:13 AM,6:46 PM,
D1863,C056,18,3.6,160,1018,0,68,25,18,10,1,11.2,2,6:13 AM,6:46 PM,
D1864,C056,22,9,50,1018,0,69,75,24.5,10,1,7.6,1,6:14 AM,6:44 PM,
D1865,C056,21,9,70,1020,0,78,25,21,10,1,1.4,2,6:15 AM,6:43 PM,
D1866,C056,18,4,130,1020,0,77,0,18,10,1,4.8,2,6:16 AM,6:41 PM,Clear and Sunny
D1867,C056,17,3.6,10,1018,0,72,0,17,10,1,1.5,1,6:17 AM,6:39 PM,
D1868,C056,22,6.1,190,1017,0,69,0,24.6,10,1,0.8,2,6:18 AM,6:37 PM,
D1869,C056,19,3.6,10,1017,0,68,0,19,10,1,2.3,2,6:19 AM,6:36 PM,
D1870,C056,20,13,30,1016,0.13,83,75,20,10,1,11.3,2,6:20 AM,6:34 PM,
D1871,C056,21,6.1,30,1017,0,69,0,21,10,1,5.3,2,6:21 AM,6:32 PM,
D1872,C073,12,29.9,220,1004,0,94,75,12.5,10,4,2.9,1,6:04 AM,8:30 PM,
D1873,C073,13,13,90,1002,0,94,25,13.6,0,1,5.8,1,6:06 AM,8:27 PM,
D1874,C073,13,22,30,1005,0,94,75,13.2,10,1,9.7,1,6:06 AM,8:27 PM,
D1875,C073,12,29.9,10,1013,0,77,75,11.4,10,1,15.8,1,6:09 AM,8:24 PM,
D1876,C073,12,15.1,320,1019,0,67,100,11.4,10,1,15.8,1,6:11 AM,8:21 PM,Cloudy and Overcast
D1877,C073,14,59,200,1016,0,94,75,14.2,10,1,9.4,1,6:13 AM,8:18 PM,Light Precipitation
D1878,C073,14,37.1,240,1018,0,88,75,14.6,10,1,8.3,1,6:16 AM,8:15 PM,
D1879,C073,14,51.8,230,1016,0,100,75,14.7,10,1,6.8,1,6:18 AM,8:12 PM,
D1880,C073,12,4,60,1025,0,71,75,10.7,10,1,22.7,1,6:20 AM,8:09 PM,
D1881,C073,14,33.1,170,1021,0,94,75,14.7,2,1,2.2,1,6:23 AM,8:06 PM,
D1882,C073,14,46.1,170,1019,0,100,0,14.7,0,1,5.4,1,6:25 AM,8:03 PM,
D1883,C073,14,31,190,1015,0,100,0,14.7,0,1,4.7,2,6:27 AM,8:00 PM,
D1884,C073,13,25.9,280,1012,0,100,100,13.2,2,1,6.5,2,6:30 AM,7:57 PM,
D1885,C073,12,19.1,130,1012,0,88,100,12.5,0,1,4,1,6:32 AM,7:54 PM,
D1886,C073,12,24.1,250,1007,0,77,75,10.8,10,1,15.5,2,6:34 AM,7:51 PM,Light Precipitation
D1887,C073,10,24.1,320,1019,0,66,75,9.2,10,1,15.1,1,6:37 AM,7:48 PM,Partly Cloudy
D1888,C073,14,46.1,210,1009,0,82,0,13.2,10,4,13.7,1,6:42 AM,7:42 PM,
D1889,C073,13,74.2,200,1008,0.1,77,50,13.2,0,1,7.2,1,6:42 AM,7:42 PM,
D1890,C073,12,19.1,260,1016,0,82,75,10.5,10,1,17.6,1,6:44 AM,7:39 PM,
D1891,C073,10,9,330,1022,0,71,0,9.1,2,1,15.8,1,6:46 AM,7:36 PM,
D1892,C073,14,33.1,130,1013,0,88,75,13.9,10,1,14.4,1,6:49 AM,7:33 PM,
D1893,C073,14,69.8,180,982,0.23,100,75,13.4,2,1,13.4,1,6:51 AM,7:30 PM,
D1894,C073,12,22,210,988,0,71,25,11.7,10,1,12.2,1,6:53 AM,7:27 PM,
D1895,C073,14,65.2,170,983,0.08,94,0,12.3,10,1,31,1,6:56 AM,7:24 PM,
D1896,C073,14,72,170,989,0.24,77,75,13.6,2,1,13.9,1,6:58 AM,7:21 PM,
D1897,C073,12,31,250,992,0,88,75,12.2,2,1,9.1,1,7:00 AM,7:18 PM,
D1898,C074,33,24.1,50,1000,0,80,0,40.9,9,8,19.1,2,5:47 AM,6:27 PM,
D1899,C074,30,6.8,60,1003,0,89,0,36.6,7,7,12.2,3,5:47 AM,6:26 PM,
D1900,C074,29,3.6,10,1004,0,94,25,35.5,8,1,10.4,2,5:47 AM,6:26 PM,
D1901,C074,30,6.8,20,1004,0,89,50,35.4,10,1,13,2,5:47 AM,6:25 PM,
D1902,C074,30,11.2,70,1003,0,89,0,35.2,8,1,22.3,2,5:48 AM,6:24 PM,
D1903,C074,30,6.1,10,1002,0,79,0,35.9,10,1,5.8,2,5:48 AM,6:23 PM,
D1904,C074,30,6.1,350,1002,0,84,0,35.7,9,1,4.7,2,5:48 AM,6:22 PM,
D1905,C074,30,6.1,10,1002,0,84,0,37,10,1,2.5,2,5:49 AM,6:21 PM,
D1906,C074,30,6.1,60,1003,0,70,0,37.1,10,1,14,2,5:49 AM,6:20 PM,
D1907,C074,30,6.8,80,1003,0,84,0,34.6,10,1,19.8,2,5:49 AM,6:19 PM,
D1908,C074,29,3.6,114,1003,0,79,0,32.3,10,1,14.4,2,5:50 AM,6:18 PM,
D1909,C074,29,3.6,99,1003,0,75,0,31.7,10,1,2.2,2,5:50 AM,6:17 PM,
D1910,C074,30,3.6,157,1000,0,66,0,32.8,10,1,15.1,3,5:50 AM,6:16 PM,
D1911,C074,30,3.6,213,1000,0,79,0,32.8,10,1,7.6,2,5:50 AM,6:15 PM,
D1912,C074,30,6.1,140,1001,0,75,0,34.7,10,1,4,2,5:51 AM,6:14 PM,
D1913,C074,30,9,60,1001,0,84,0,34.2,10,1,15.8,2,5:51 AM,6:13 PM,Clear and Sunny
D1914,C074,32,15.1,40,1000,0,71,0,37.6,10,8,16.2,2,5:52 AM,6:11 PM,
D1915,C074,30,6.1,70,1001,0,84,0,35.6,10,1,13,2,5:52 AM,6:11 PM,Clear and Sunny
D1916,C074,30,6.1,80,1001,0,75,0,35.7,10,1,10.4,2,5:52 AM,6:10 PM,
D1917,C074,31,3.6,90,1001,0,66,0,38.1,10,1,10.4,2,5:52 AM,6:09 PM,
D1918,C074,30,6.8,60,999,0,75,0,35.5,10,1,8.6,2,5:53 AM,6:08 PM,
D1919,C074,30,6.8,70,1001,0,84,0,35,10,1,10.3,2,5:53 AM,6:07 PM,
D1920,C074,31,6.1,230,1003,0,71,0,37.9,10,1,19.7,2,5:53 AM,6:06 PM,
D1921,C074,30,4,90,1003,0,70,0,32.9,10,1,17.4,3,5:54 AM,6:05 PM,Clear and Sunny
D1922,C074,31,3.6,10,1003,0,66,0,34.2,10,1,7.6,4,5:54 AM,6:03 PM,
D1923,C074,30,3.6,131,1003,0,79,0,31.9,10,1,22.7,3,5:54 AM,6:02 PM,
D1924,C075,31.9,5.8,229,1005,0,45,13,33.7,10,8,6.5,4,5:39 AM,6:37 PM,
D1925,C075,25.7,7.6,62,1007,0,63,8,27,10,7,11.9,3,5:40 AM,6:36 PM,
D1926,C075,25.7,10.1,54,1005,0,55,11,26.6,10,1,20.9,3,5:40 AM,6:36 PM,
D1927,C075,26.3,4.3,60,1005,0,60,15,27.5,10,1,7.9,4,5:40 AM,6:35 PM,
D1928,C075,26.6,8.6,64,1005,0,61,24,27.9,10,1,15.5,4,5:41 AM,6:33 PM,
D1929,C075,26.4,9,61,1003,0,60,12,27.6,10,1,16.9,4,5:42 AM,6:32 PM,
D1930,C075,26.5,9.4,61,1003,0,55,20,27.4,10,1,17.6,3,5:42 AM,6:31 PM,
D1931,C075,27.4,9.7,72,1004,0,53,18,28.2,10,1,16.9,4,5:43 AM,6:29 PM,Clear and Sunny
D1932,C075,26,10.1,57,1006,0,55,38,26.9,10,1,19.1,4,5:44 AM,6:28 PM,
D1933,C075,25.3,10.8,59,1006,0,54,15,26.2,10,1,22.7,4,5:44 AM,6:27 PM,
D1934,C075,25,11.2,56,1005,0,48,2,25.8,10,1,23.4,4,5:45 AM,6:25 PM,
D1935,C075,26.3,10.1,76,1005,0,54,6,27.1,10,1,18,4,5:46 AM,6:24 PM,
D1936,C075,26.3,9.7,86,1003,0,57,13,27.3,10,1,17.6,4,5:46 AM,6:23 PM,
D1937,C075,25.9,9.7,84,1003,0,66,8,27.4,10,1,15.5,4,5:47 AM,6:21 PM,
D1938,C075,26.1,9,74,1003,0,59,16,27.2,10,1,16.2,4,5:48 AM,6:20 PM,
D1939,C075,27.2,10.4,66,1002,0,53,19,28.1,10,1,20.9,4,5:48 AM,6:19 PM,
D1940,C075,30.9,8.3,21,1002,0,44,3,31.9,10,1,16.2,4,5:50 AM,6:16 PM,
D1941,C075,27.8,10.1,69,1004,0,52,19,28.6,10,1,19.1,4,5:50 AM,6:16 PM,
D1942,C075,25.6,9.4,77,1005,0.4,68,78,27.2,9,1,16.2,4,5:50 AM,6:14 PM,Light Precipitation
D1943,C075,25.7,10.1,61,1005,0,68,29,27.3,10,1,19.1,4,5:51 AM,6:13 PM,
D1944,C075,24.4,7.6,83,1004,0.06,76,89,26.3,10,1,12.3,4,5:52 AM,6:12 PM,Light Precipitation
D1945,C075,23.8,8.3,44,1007,0,67,27,25.5,10,1,16.9,4,5:52 AM,6:10 PM,
D1946,C075,24.7,6.5,83,1008,0.53,74,83,26.4,9,1,10.5,5,5:53 AM,6:09 PM,Light Precipitation
D1947,C075,24,10.8,49,1007,0.97,75,70,25.8,9,1,21.8,4,5:54 AM,6:08 PM,Light Precipitation
D1948,C075,23.7,9,44,1006,1.23,70,87,25.5,10,1,18.6,4,5:54 AM,6:06 PM,
D1949,C075,22.7,11.2,55,1007,0,71,17,24.9,10,1,22.1,4,5:55 AM,6:05 PM,
D1950,C076,27,20.2,240,1002,0.7,89,100,30.1,10,6,38.5,1,5:44 AM,6:10 PM,Light Precipitation
D1951,C076,31,25.9,260,1005,28.7,75,75,44.7,10,6,47.2,1,5:44 AM,6:10 PM,
D1952,C076,25,3.6,231,1006,1.6,100,100,27.5,6,6,57.6,1,5:44 AM,6:10 PM,Light Precipitation
D1953,C076,27,20.2,250,1006,1,94,100,31.2,5,6,47.5,1,5:44 AM,6:09 PM,
D1954,C076,27,13,240,1004,1.1,94,100,31.1,9,6,52.6,1,5:44 AM,6:08 PM,Light Precipitation
D1955,C076,27,9,230,1005,1,100,100,31.2,8,6,47.2,1,5:44 AM,6:08 PM,
D1956,C076,25,22,250,1006,0.6,100,100,27.4,6,6,41,1,5:44 AM,6:07 PM,Light Precipitation
D1957,C076,28,3.6,234,1008,0.2,84,100,32.7,10,6,20.9,1,5:44 AM,6:06 PM,Light Precipitation
D1958,C076,28,3.6,154,1010,0,89,75,33,9,7,1.1,1,5:44 AM,6:05 PM,
D1959,C076,27,11.2,20,1010,0,89,25,30.7,10,7,5.4,2,5:45 AM,6:05 PM,
D1960,C076,28,6.1,200,1010,0.1,94,50,32.5,7,6,6.1,4,5:45 AM,6:04 PM,
D1961,C076,27,3.6,67,1009,0.2,94,25,30.9,7,6,2.9,3,5:45 AM,6:03 PM,
D1962,C076,28,3.6,4,1009,0,84,25,33.4,10,7,0.7,2,5:45 AM,6:03 PM,
D1963,C076,27,3.6,333,1009,0,89,25,30.9,10,7,6.5,3,5:45 AM,6:02 PM,
D1964,C076,27,6.1,230,1008,0,94,50,31,10,7,8.6,2,5:45 AM,6:01 PM,
D1965,C076,26,3.6,299,1008,0,94,50,29.1,10,7,4,3,5:45 AM,6:00 PM,
